Lower,Upper,Obs
0.030278074,0.32528204,0.056889746
-0.007865608,0.109254956,0.02068718
0.50949717,1.0815221,0.5120077
-0.0054653883,0.12087971,0.005171795
2.493768,3.6615002,2.9634385
1.0534875,1.617603,1.5153359
0.07456139,0.29487443,0.29479232
0.5907525,1.5552957,1.0705616
0.40257338,0.86708784,0.6413026
0.022471106,0.20570046,0.16549744
0.72910696,1.3209122,0.92057955
0.08333831,0.3567399,0.3206513
2.0266593,3.090184,2.653131
1.1926128,1.8194821,1.6446309
-0.16139363,0.29937825,0.08274872
0.13995238,0.5693438,0.39305642
0.38707986,0.7474605,0.38271284
0.53802097,1.0068511,0.6257872
1.0748483,1.7418875,1.3188077
0.010279037,0.19573826,0.015515385
0.60853815,1.5887079,1.365354
1.5035168,2.2473016,1.6756616
0.30774108,0.6804182,0.24824616
0.43839,2.7162485,2.3014488
0.7579635,1.4222673,0.8636898
0.026849234,0.16826916,0.12412308
0.8369553,1.3859615,1.1015923
1.5985705,2.3917916,1.717036
3.1563666,4.3396034,3.7960975
0.9496198,1.552069,1.0705616
0.7469275,1.2104679,1.0291872
1.7756582,2.591868,2.6893334
0.27313226,0.74834347,0.5223513
1.0806078,1.6817759,1.2619181
0.074264385,0.44078705,0.49649233
0.7928252,1.3266845,1.0240154
0.4133078,0.99771833,0.6361308
0.32846585,0.76043516,0.27927694
0.27044353,0.5974821,0.5120077
1.5098623,2.9528615,1.489477
0.007923756,0.15888634,0.015515385
0.24386051,0.5277463,0.35685387
0.038812023,0.30668554,0.103435904
0.72229123,1.3018875,1.060218
0.47204858,0.91492,0.63095903
1.4544383,2.4053981,1.7635821
0.5243556,1.1957002,0.7447385
1.4684435,2.2991562,1.8877052
0.035400644,0.31350926,0.02068718
0.8940349,1.574349,1.4532745
-0.009293221,0.10139477,0.03103077
0.008478772,0.1942991,0.03103077
2.5733616,3.7136238,3.0668745
0.5987276,1.3746917,1.0705616
0.75726014,1.3253789,0.9516103
0.0333052,0.21403807,0.14481026
0.8177059,1.3904493,1.0447026
0.26693532,0.56169015,0.3258231
0.7186614,1.2783964,0.6671616
0.0064834952,0.14330223,0.06723334
0.012426868,0.202169,0.03103077
0.96647006,1.7596301,0.97746927
0.5287898,2.0537922,2.1100924
1.0734162,1.8435247,1.4067283
0.21581459,0.5261255,0.3051359
0.42008656,0.8345949,0.656818
1.5742034,2.373508,1.8515027
0.23533884,0.54315984,0.29479232
1.4758586,2.4673386,1.8204719
0.00629697,0.14332104,0.06723334
1.2148712,1.9124244,1.3601822
2.0396736,3.1606972,2.927236
0.7447927,1.3087629,0.9464385
0.04900485,0.24319047,0.103435904
0.7174986,1.1597147,0.8378308
0.96754813,1.7180758,1.4325873
1.0200888,2.6665995,2.1669822
1.5295172,2.3064785,1.8980488
0.8902279,1.550527,1.1015923
0.7281418,1.2099268,1.0757334
0.012459576,0.114919245,0.051717952
0.2645998,1.5519878,1.3343232
0.65302217,1.1340594,0.89472055
0.38391286,0.71841776,0.38271284
0.007400956,0.15815666,0.19652821
0.007863626,0.15728375,0.02068718
1.0724927,1.8510957,1.7273796
2.0409188,3.0221422,2.7462232
0.92892516,1.6194819,1.7894411
1.1755254,1.794732,1.489477
1.9120808,3.1023347,2.927236
0.6773114,1.2000611,0.9722975
0.64611816,1.2001053,0.93609494
1.7350603,2.982754,2.8703463
0.030560333,0.29538792,0.025858976
0.2671017,0.7809775,0.7085359
0.087713435,0.37830973,0.36719745
0.024351217,0.22265005,0.056889746
0.12981558,0.73926663,0.7912847
0.438211,0.99733984,0.66198975
1.9833039,3.3253713,2.601413
0.007286653,0.1865181,0.03103077
0.201247,0.6300081,0.63095903
0.26088828,0.5648743,0.3051359
0.26767564,0.70379543,0.41374362
0.21599343,0.5010601,0.33099487
0.40077707,0.80201876,0.5947564
0.05505879,0.3366999,0.18101282
0.40714064,1.0018657,0.9567821
0.8473139,1.9077142,0.97746927
0.048362322,0.39009875,0.06723334
0.020445589,0.24166319,0.14481026
1.5297503,3.0541546,3.0255
0.694913,1.131484,0.9878129
0.041478086,0.39126116,0.051717952
0.24814177,0.5073261,0.23273078
1.8910491,2.7253392,2.042859
1.9428966,2.7673612,2.4307437
0.52992904,1.0385816,0.79645646
0.58785254,1.1375729,0.7757693
1.0315912,1.6984134,1.2257154
1.7066737,2.8957531,2.8289719
1.2468818,2.0380943,1.4687898
0.057413988,0.32127428,0.26893336
0.14697878,0.48136827,0.13446668
0.07091125,0.28723904,0.24824616
1.0810057,1.8044848,1.2360591
0.9988222,2.2548103,2.2549026
0.03384395,0.2235862,0.17066924
0.64276135,1.3418611,0.56372565
0.8972638,1.5117948,1.1067642
0.54791975,1.0527204,0.7654257
1.0979881,1.8775122,1.7997847
0.0014529377,0.1419234,0.02068718
0.02138281,0.17852597,0.13446668
0.21569872,0.58757925,0.37236926
0.04275033,0.36808458,0.11895129
0.42761454,0.96606886,0.59992826
0.9535896,1.6872101,0.9878129
0.35401642,0.80132794,0.6257872
0.07483921,0.33534652,0.33616668
0.011743337,0.17393306,0.06723334
0.5932021,1.0748683,0.80680007
0.08936232,0.47067222,0.39822823
1.4333934,2.290231,2.120436
0.9323868,1.9578483,1.5049924
0.49596214,0.9607334,0.46546155
0.0223536,0.23821695,0.108607695
0.25423837,0.6169914,0.38788465
0.8057343,1.6469133,1.2257154
0.0006837845,0.15578884,0.07757693
0.312297,0.9099187,0.23790258
0.00777727,0.09135473,0.01034359
1.7332011,2.6828094,2.1256077
0.0030352734,0.120868385,0.02068718
0.98943424,1.5730674,1.2567462
0.11186841,0.66830134,0.19135642
0.7843828,1.5114932,1.1791693
0.71069956,1.1749483,0.8378308
0.30494198,0.77524376,1.0705616
0.6222298,1.09331,0.90506417
0.45770434,1.1145192,1.1895128
0.5209645,1.7035725,2.5445232
1.1800816,1.9446117,1.6963488
0.8496885,1.5784187,0.99298465
0.38834828,0.92471564,0.69819236
0.002211105,0.10153785,0.051717952
-0.00853882,0.09525129,0.06206154
0.93147,1.7330014,1.4067283
2.6680686,3.640569,2.8444874
0.67132413,1.0984374,0.9671257
0.8010822,1.49029,0.9722975
1.3385035,2.3732152,1.7325513
1.8762417,2.7003114,1.9911411
1.3423522,2.271568,1.867018
0.0013985485,0.12628949,0.015515385
0.67005074,1.3749311,1.3239795
0.10180329,0.49978304,0.39305642
0.74709785,1.2355313,0.8636898
0.039414637,0.38044116,0.07240513
0.061854713,0.27493128,0.08274872
0.033135038,0.33749494,0.07757693
1.4005599,2.1032996,1.1998565
3.3977032,4.686354,4.571867
1.8942394,2.8591073,2.425572
0.43096662,1.0906297,0.6206154
0.5763345,1.1879009,1.0498744
1.5637512,2.5046132,1.5101641
0.9641679,1.5427438,0.67750514
0.014825646,0.23342873,0.01034359
0.47615886,0.93109167,0.59992826
0.48199835,0.90159786,0.7343949
1.8613474,2.6666687,2.1307795
0.3391701,0.634107,0.5533821
1.1079715,1.7464447,1.5049924
0.009786442,0.18044741,0.015515385
0.31411725,0.6700275,0.47580516
2.017593,2.9940357,2.7151926
0.8174751,1.50673,1.0395309
0.083051294,0.33739373,0.17066924
0.2255211,0.5483272,0.26893336
0.9799745,1.622223,1.2205436
0.0019399486,0.106126934,0.02068718
1.2465609,2.0887296,1.7739258
0.7374695,1.2492787,0.80162823
0.6089655,0.9909383,0.7602539
0.34002572,0.9375931,0.59992826
0.8689174,1.6283303,1.1533103
0.028783338,0.22864315,0.12412308
0.35034338,0.6907382,0.49132055
1.3923186,2.1921687,1.4274155
0.0038953945,0.14312363,0.04137436
0.97409153,2.3077946,3.0255
3.114926,4.5674725,4.0029693
1.2941662,2.004925,1.4481026
0.60175234,1.1189227,0.9878129
0.50342274,0.91185176,0.79645646
1.3337388,2.0643277,1.2619181
0.10942296,0.51078796,0.49132055
0.7859859,1.3541862,1.034359
1.7998971,4.1052747,3.68749
1.4742535,2.3498464,2.0583744
0.058033083,0.27696326,0.14998206
0.15303224,0.41977093,0.3258231
0.96377075,1.472511,1.1584821
-0.01163381,0.11623013,0.015515385
0.34597263,0.8747989,0.5688975
0.38090274,0.75275856,0.49132055
2.1735773,3.1031826,2.6686463
1.030175,1.8783644,1.4170718
0.33783814,2.1674807,0.4447744
0.12780939,0.47927812,0.25858974
0.69783133,1.2255652,1.1222795
0.0025659427,0.077759534,0.06206154
0.0045263097,0.16371128,0.01034359
0.20650364,0.48568958,0.18101282
0.0080372095,0.118561804,0.046546157
1.1158592,1.8135736,1.3808693
0.53189814,0.98748755,0.57924104
1.2216895,1.9337744,1.6756616
1.1598868,2.8294227,2.3169641
0.8572037,2.0346432,1.7532386
0.8200926,1.3086845,1.0188437
0.15834215,0.77377605,0.8895488
1.4980128,2.63777,2.7203643
0.9136881,1.5497698,1.1326231
4.0609503,5.615725,4.659787
0.019030806,0.15492362,0.051717952
0.0023643598,0.15999925,0.005171795
2.94024,4.091892,3.5892258
0.07882513,0.32998264,0.093092315
0.046851795,0.22850917,0.25341797
0.009074688,0.1559698,0.005171795
1.3351569,2.155926,1.8877052
0.006334942,0.17238137,0.11377949
3.355327,4.725286,4.514977
0.31174347,0.759069,0.6257872
1.1036679,2.0918398,1.2929487
2.8661199,4.045438,3.0151565
2.760984,4.0476813,2.8962052
0.2611498,0.65207285,0.34651026
0.23363523,0.5729252,0.18101282
2.5130653,3.5379713,2.875518
1.0321949,1.8155161,1.365354
0.519922,0.9945574,0.48097694
-0.006474439,0.06509635,0.005171795
0.0033172742,0.11492702,0.025858976
0.19249398,1.0970107,0.3206513
1.0559558,1.6410869,1.386041
0.77353054,1.6072421,1.034359
0.16345857,0.39919943,0.19652821
1.8000274,3.003279,2.47729
0.0021648407,0.10660142,0.02068718
0.47460586,0.9066777,0.9154077
0.44209617,1.0479283,1.0136719
1.619299,2.5481112,1.8825334
0.30562168,1.4748406,0.7602539
0.1669715,0.4814136,0.39822823
1.9432232,2.8905563,2.1980128
0.47099984,0.9271883,0.70336413
0.42212325,0.8876418,0.5275231
0.7179604,1.2858665,1.4119
0.016108558,0.18255012,0.056889746
0.0053773597,0.17216969,0.036202565
0.0112799555,0.20954698,0.051717952
0.005550947,0.13992235,0.01034359
0.19924402,0.6527033,0.4085718
3.6567097,4.91491,4.49429
1.6017431,2.3818667,2.068718
1.1210527,1.9047519,1.7997847
1.1893036,2.845023,2.5910695
2.1461358,3.1726904,2.9117208
2.2014287,3.0422914,2.8238
0.25954223,0.80455863,0.6516462
0.32353702,2.2445989,0.7499103
0.18711536,0.64629376,0.13963847
0.18351197,0.49360412,0.54821026
1.5243913,2.4473004,2.497977
0.4617861,0.9970529,0.85334617
0.73029315,1.2925446,0.85334617
2.336351,3.3342829,3.0513592
0.12284647,1.0364593,0.5223513
0.429156,0.92440635,0.5326949
-0.0023295023,0.1156072,0.005171795
0.09031765,0.5396363,0.20170002
0.8627954,1.4095749,0.9464385
0.29671592,0.5781694,0.24824616
0.81468046,1.3719703,1.0653898
0.62876666,1.131768,0.89989233
0.07093629,0.43513182,0.38271284
-0.007820375,0.110577196,0.005171795
1.310208,2.0282536,1.5929129
1.8974286,2.78945,3.8426437
1.7652161,2.685587,2.244559
0.010673735,0.16792178,0.025858976
0.0036561042,0.11926377,0.015515385
2.0253,3.2941005,2.5600386
-0.004608277,0.101192385,0.03103077
1.0398637,1.6455455,1.0447026
1.4965682,3.3458672,2.9168925
1.767653,2.4719727,2.1876693
0.029124558,0.20810412,0.11377949
0.53278995,0.9892298,0.8740334
0.38888687,0.95457435,0.67233336
0.04082633,0.22727153,0.3103077
1.3363267,2.1245177,2.094577
0.04359238,0.1950216,0.11377949
0.009634033,0.2005355,0.03103077
0.0058294684,0.17581806,0.03103077
0.08771023,0.38892478,0.2120436
0.85266626,1.5562465,0.86886156
2.163113,3.3700984,2.5962412
1.7814145,2.810597,2.2807617
0.096922204,0.30478197,0.27927694
0.016375154,0.20894316,0.06723334
0.06541307,0.39176762,0.3051359
-0.002822794,0.14812592,0.025858976
0.18226495,0.4710096,0.33099487
-0.0048369057,0.098139375,0.01034359
0.02044529,0.24777561,0.19652821
0.8387749,1.4749832,1.0240154
0.30701816,0.721274,0.4447744
0.12652145,0.49356365,0.4447744
0.01457287,0.21973972,0.025858976
0.252932,0.8263495,0.67233336
1.5236835,2.3783112,2.5807257
0.6535971,1.1762302,0.9567821
0.03130941,0.32377258,0.18101282
0.010825872,0.1823692,0.04137436
0.7942668,1.2805576,0.82231545
0.007031899,0.16013688,0.02068718
0.33207944,0.6937012,0.47063336
0.040722236,0.20918173,0.19135642
0.12458739,0.3208623,0.37754104
0.9285367,1.5069693,1.3498385
0.6472116,1.1034074,0.7757693
0.022590429,0.22596423,0.015515385
1.22524,1.9333262,1.365354
0.6343737,1.1472741,0.8171436
0.05116374,0.27782512,0.21721539
0.2580734,0.94563067,0.9516103
2.620686,3.6965225,3.056531
0.018530903,0.22850426,0.06723334
1.0735435,1.7670596,1.4274155
0.016073659,0.23395406,0.06206154
0.009511404,0.16466862,0.02068718
-0.00601241,0.081037164,0.01034359
0.38181853,1.4328864,0.7447385
1.2660326,2.362977,2.3376515
2.1088696,3.1854823,2.5652103
0.043788526,0.18261221,0.16032565
1.1026771,1.7559677,1.5567104
0.67345506,1.2006642,1.1688257
0.053137697,0.20242715,0.16032565
0.2537024,0.6219871,0.5120077
0.14357954,0.44044912,0.19652821
0.012935359,0.17630005,0.08792052
0.3321406,0.61489105,0.43960258
1.001179,1.6735264,1.3239795
1.3217847,2.1183138,1.5722257
0.05296391,0.2683298,0.13446668
0.010383468,0.20825025,0.08792052
0.8565826,1.470394,0.89472055
0.4954502,0.97081685,0.92057955
0.91398937,1.440232,1.1481385
0.55359685,1.0403517,0.79645646
0.69813895,1.1910664,0.8740334
0.006991882,0.13115823,0.02068718
0.0032010935,0.12634617,0.01034359
0.2904343,0.6425166,0.5016641
0.011248343,0.17824036,0.093092315
0.026579361,0.29329914,0.036202565
0.6842299,1.1694762,1.0447026
0.0745916,0.30661747,0.16549744
0.046481427,0.22092669,0.14998206
0.052216213,0.42066562,0.20687181
0.5359791,1.0705304,0.79645646
0.6385134,1.1700886,0.858518
2.681862,4.642481,4.6080694
0.8984478,1.5365902,1.1481385
0.1602977,0.6430261,0.27927694
0.4802621,1.0020634,0.9516103
0.018003536,0.13119811,0.046546157
0.01786966,0.22204107,0.07240513
0.33588883,0.7729993,0.46546155
0.58306116,1.4124595,0.9412667
0.54214233,0.9842657,0.7240513
0.35912043,0.9577085,0.7343949
1.0569627,1.7831811,1.1895128
1.1135116,1.904526,1.0912488
2.5515237,3.7298012,2.9892976
0.06926268,0.27584273,0.17584103
0.34609362,0.69997233,0.44994617
0.092385165,0.63053566,0.22755899
0.45793644,0.9173862,0.57406926
0.037410058,0.36728495,0.098264106
0.30795833,0.7417032,0.49132055
1.6527505,2.6193452,1.970454
1.5928338,2.521983,1.8618462
2.4147282,3.6126866,2.570382
0.7743665,1.216023,0.858518
1.5127796,3.6054354,3.128936
0.17403568,0.48820937,0.25341797
3.4369123,4.8686695,3.5219924
2.5188904,3.4761033,3.0979054
0.35108548,0.6717158,0.45511797
0.16022547,0.57691985,0.37236926
0.059618637,0.24434261,0.18101282
1.6150012,2.4964314,2.3324797
0.025627514,0.2703784,0.08792052
1.1453727,1.8428952,1.1067642
1.2214704,1.9958578,1.5722257
0.16120599,0.4678147,0.6671616
0.98612875,1.6084293,1.2205436
1.4490541,2.569416,1.7946129
1.4953742,2.2964234,2.3531668
0.5179664,1.0315634,0.6257872
0.40408355,0.771839,0.69819236
1.844695,2.8772702,1.8618462
0.98640984,1.5085983,1.4274155
0.1176101,0.42812163,0.015515385
0.2584489,0.5799741,0.49132055
0.15606384,0.69129336,0.3258231
0.448876,0.923133,0.5947564
1.4215317,2.097278,1.9342514
0.022708215,0.27541164,0.015515385
1.1177603,2.8019218,2.627272
2.64416,3.7430973,3.0668745
-0.0040458515,0.08976206,0.005171795
0.8237113,1.3035942,0.92057955
1.4583901,2.3140922,1.944595
1.5938084,2.3557358,1.9342514
0.6553169,1.1628821,0.9567821
2.7403774,3.9858801,4.0495157
0.9249619,1.6226734,1.0550462
1.1355214,1.9418565,1.4998206
0.021591773,0.19930078,0.08792052
0.16097687,0.48096845,0.28444874
0.28160787,0.5956415,0.43443078
0.0015197657,0.13364446,0.005171795
0.04402596,0.36447173,0.19135642
1.2749692,2.3280644,1.6808335
2.1070783,3.0628529,2.4048848
0.5503186,1.0394688,0.7447385
1.2628726,2.0502443,1.5049924
0.4068142,0.9145749,0.57406926
2.0185533,2.9351795,2.2031846
0.090462476,0.30871043,0.39305642
1.5834967,2.2799375,1.7118642
0.28884804,0.5647771,0.26376155
0.22617708,0.52496976,0.3206513
0.34936848,0.69817567,0.46028978
0.6783355,1.2183307,0.858518
0.52980834,1.2210934,0.78611284
0.0050994754,0.1864965,0.056889746
-0.013524797,0.584061,0.12929487
0.086055145,0.48886037,0.35685387
1.584292,2.5199442,2.497977
0.8398294,2.1675663,1.8411591
0.4687146,0.84427345,0.6102718
1.277198,2.507718,2.6634746
0.40841246,1.3156773,0.72922313
0.410389,0.86248964,0.61544365
0.8387613,1.562113,1.1998565
0.32076323,0.78543717,0.5585539
1.8011031,2.6008089,2.1876693
0.04381464,0.262272,0.19652821
0.0005437061,0.117366105,0.005171795
1.9137335,3.8502014,3.7754104
0.47249645,0.92285466,0.59992826
0.5954236,1.063651,0.91023594
1.1556425,1.812786,2.0738897
2.1387234,3.8306346,2.2342155
0.5459893,1.0116113,0.6671616
0.37644684,0.86298275,0.5378667
0.31000343,0.8093741,0.832659
-0.0017842576,0.08684483,0.03103077
0.6685628,1.2974569,1.137795
2.9415417,4.308443,3.1392796
1.5389403,2.5365665,2.172154
0.008789688,0.17161378,0.01034359
0.020705331,0.22873017,0.04137436
0.9274577,1.6052161,1.1015923
0.0141049735,0.21862146,0.20687181
1.2959524,3.1706386,2.0532026
1.3613714,2.0838315,1.3343232
0.7780951,1.3809186,1.365354
0.0072376765,0.1431615,0.025858976
-0.0051395968,0.11997756,0.01034359
0.025553817,0.20324522,0.16549744
0.012456935,0.16296107,0.025858976
0.92278874,1.5900308,1.111936
3.74998,5.008681,4.359823
0.69984055,1.541023,1.3291514
1.4987106,2.3366516,1.8411591
0.56392974,1.1260155,0.7240513
2.5646544,3.6332345,3.0255
0.85501367,1.9977083,1.4481026
0.25636053,0.55543566,0.36719745
0.64875984,1.355238,0.89989233
0.09783115,0.39546505,0.39305642
0.08314856,0.42277116,0.16032565
1.0506551,1.8593687,1.1895128
1.7201444,2.6237855,2.1359513
1.0934621,1.8503451,1.7739258
-0.0006914139,0.099276364,0.06206154
0.009265911,0.10012135,0.07757693
1.0787107,1.8973949,1.287777
0.023284165,0.23194866,0.108607695
0.565743,1.0052528,0.7343949
0.27301648,0.58446395,0.25858974
1.1568768,1.9507804,1.4584463
0.054208398,0.4013697,0.25858974
0.039800663,0.22226442,0.12412308
0.24663618,1.6306311,0.7602539
2.4254684,3.3552597,2.9479232
0.46607238,0.88883674,0.7757693
0.42910334,1.5571373,1.2826052
-0.006372057,0.11375344,0.036202565
0.006240636,0.13586456,0.005171795
2.4432797,3.5712867,3.128936
0.6037385,1.0446196,0.9878129
0.00075663254,0.15244979,0.06723334
0.19869418,0.5648552,0.38271284
0.03851296,0.37329614,0.103435904
0.8731792,1.472092,1.1688257
0.5022074,1.0949613,0.8895488
0.70641,1.2623082,0.9619539
0.0042690635,0.124670595,0.005171795
0.060673952,0.4492776,0.40340003
0.81422687,1.3146164,0.85334617
0.009351864,0.17657292,0.051717952
0.60763943,1.4937669,1.5101641
1.9977404,2.903569,2.2497308
2.3658402,3.4417567,2.8082848
1.4589881,2.2261837,1.8308154
0.033036232,0.5084959,0.12929487
0.8166627,1.7393249,1.5463667
0.16087933,1.1909523,0.80680007
0.014006678,0.22063482,0.051717952
2.2373233,3.5448637,2.7979412
0.8330569,1.8939054,1.3912129
1.0815125,1.6841892,1.2619181
0.7471588,1.6686951,0.9981565
0.6599117,1.0573366,0.7602539
1.1118822,2.2683914,2.2290437
0.0013261922,0.13891962,0.02068718
0.0068742856,0.17421591,0.108607695
0.7741551,1.2409326,0.9671257
1.0359457,1.6585865,1.5463667
0.86741614,1.6164273,1.1895128
2.771168,3.7809813,3.0823898
0.035868376,0.36433703,0.06206154
0.008155655,0.17645645,0.056889746
0.14437899,0.54203594,0.38271284
1.2265079,1.9977096,1.8515027
0.009832699,0.16976485,0.02068718
0.3217834,0.6177956,0.4085718
0.050066896,0.36932817,0.43960258
0.24354114,0.5030459,0.29996413
1.3410437,2.1130874,1.8256437
1.171366,1.8091613,1.1998565
1.8791589,2.8600526,2.8600028
1.7782067,2.6001513,1.9911411
0.018114151,0.19792104,0.06723334
0.027814267,0.3062176,0.056889746
1.1356574,1.8264813,1.4274155
0.39373428,0.8899605,0.37236926
0.003833115,0.1256702,0.02068718
1.2958485,1.9499121,1.4170718
1.2011102,1.9100049,1.437759
3.5313241,4.7488484,4.2046695
0.29788426,0.75157475,0.57924104
0.570129,1.1124243,0.90506417
0.45346496,0.8739444,0.7602539
0.2691242,0.6152208,0.3206513
1.7615129,3.7254686,3.8529873
1.2017561,1.7984893,1.5773975
0.8235128,1.3777944,1.1584821
0.0051583685,0.111286044,0.025858976
0.89253354,1.5108144,0.87920517
0.8636253,1.4177473,0.67750514
1.3334315,2.2867017,1.8980488
0.51535356,0.8916411,0.63095903
1.3138896,2.0957134,1.9601103
0.7049155,1.3096844,1.2102001
1.1988808,2.5722094,2.1566386
0.013935689,0.18148033,0.04137436
0.0044714697,0.12758532,0.036202565
0.030561386,0.28503716,0.13963847
1.2972419,2.176233,1.1946846
0.09119144,0.5519284,0.80162823
0.05810756,0.3742546,0.2120436
0.016426314,0.2649989,0.06206154
1.3449492,2.193272,1.8566744
0.2735747,0.7755861,0.6516462
0.07521722,0.27846885,0.46546155
0.2702195,0.6822448,0.48097694
0.5948273,1.1295351,0.89472055
1.3470812,2.3649318,1.8308154
0.24718183,0.59757054,0.34651026
0.46701777,0.917349,0.656818
2.2347293,3.2713852,3.0306718
0.7691828,1.2349102,1.0033282
0.008178629,0.10809678,0.08792052
0.7473283,1.2610921,0.9309231
0.3023019,0.7378468,0.5378667
0.3923795,1.0537087,0.9154077
2.5776556,3.553208,3.1651387
0.3613182,0.87232864,0.9878129
-0.006879151,0.109865636,0.01034359
2.7626746,4.0285635,3.408213
0.30527297,1.8151003,1.489477
0.6582002,1.0743078,0.91023594
0.5733724,1.2339809,0.57924104
0.6550787,1.0955131,0.97746927
0.010060966,0.12596756,0.046546157
1.2880882,2.049003,1.6704898
0.4984565,1.0586137,0.43443078
1.132326,1.8815055,1.287777
-0.00022166222,0.108064055,0.01034359
1.2353362,1.951061,1.639459
0.8182906,1.4637318,0.93609494
-0.007870417,0.1044319,0.02068718
0.0038283803,0.132925,0.11895129
2.6878276,3.7938156,3.506477
0.71819687,1.2549525,0.7912847
0.13679667,0.50183845,0.37236926
0.013928413,0.18927728,0.08274872
0.77662426,1.2504041,0.87920517
0.004454691,0.12588963,0.036202565
0.23983298,0.5268121,0.35168207
0.73643446,1.3311673,0.8895488
0.0013464577,0.11741802,0.015515385
0.7063068,1.4400693,0.92057955
0.86341053,1.4596498,1.2774334
0.015702222,0.21485457,0.06723334
0.80316573,1.6427853,1.5360231
0.71916777,1.3072187,1.1171077
1.1802484,1.983771,2.0170002
-0.005412519,0.14832106,0.056889746
0.0027122088,0.10875398,0.06723334
0.63343084,1.1300663,0.9154077
0.99821764,1.7121783,1.1222795
1.4337742,2.1437924,1.3084642
0.051120125,0.36553684,0.108607695
1.714574,2.50551,2.0325155
0.5849526,1.3746265,1.1222795
0.84688157,2.4363828,1.1584821
1.5732893,2.2688081,1.7377231
1.2685996,2.2280335,1.944595
0.019658469,0.22024539,0.16549744
0.82524014,1.44459,1.0809052
1.0609982,1.7705071,1.2619181
0.17608328,0.5058596,0.26893336
2.4126155,3.3068929,2.6427872
1.4094244,3.5618865,3.1703105
0.47526735,0.8249578,0.656818
0.225752,0.53293854,0.45511797
0.5612371,1.0528653,0.6257872
0.1409693,0.56020826,0.5171795
1.7967802,2.8499973,2.2859335
-0.0057022944,0.065423846,0.015515385
2.672051,3.9213994,3.3513231
0.9786676,1.6994232,1.2153718
0.32661054,0.77912784,0.38271284
1.0146652,1.7593141,1.1171077
0.5182797,0.950523,0.38788465
0.017168619,0.12296447,0.046546157
0.12398969,0.80330443,0.34651026
0.18609847,0.5902705,0.4085718
0.0035386533,0.097057134,0.08792052
0.8069865,1.338976,1.1998565
2.341854,3.341229,3.0203283
0.49709144,0.9400817,0.5430385
0.050847333,0.24874474,0.17066924
0.7635234,1.611889,0.92057955
0.024218647,0.16626307,0.13446668
1.2081566,1.8753778,1.6446309
0.27657095,0.6372635,0.48614874
0.21147859,0.5444952,0.5223513
0.2938199,0.8512757,0.19652821
1.0163668,1.7117673,0.97746927
1.7032855,3.906284,3.6461155
0.78198266,1.3832316,1.3032924
0.09762472,0.578725,0.2120436
0.030408235,0.21042477,0.16549744
0.009457402,0.16550043,0.04137436
2.218305,3.2386394,2.699677
0.7259021,1.260114,0.82231545
0.45051256,0.92865455,0.6361308
1.3660198,2.1818075,1.7635821
3.701439,4.9585724,4.2305284
1.2309052,2.0862246,1.4222437
0.24640788,0.5909807,0.3413385
1.7868032,2.8546886,2.3376515
0.124456316,0.5227613,0.31547952
1.1006575,1.8098967,1.3808693
0.19646165,0.5152123,0.28962052
0.550054,0.9697263,0.72922313
0.45304364,0.9556242,0.82231545
0.22973302,0.58642757,0.23790258
0.019408992,0.13437003,0.08274872
0.36269808,0.7042568,0.39305642
0.0880779,0.5521411,0.18101282
2.9464004,4.1179943,3.8323002
1.0204524,1.7729921,1.3084642
0.053716794,0.25246483,0.11377949
0.89839506,1.5195392,0.9671257
1.6331784,2.5631022,1.639459
0.10649721,0.41294068,0.18618463
0.42073458,0.7638835,0.49649233
0.22572999,0.53805506,0.37754104
2.6034038,3.7702103,3.4702744
0.3788375,2.1414583,1.7118642
0.20780921,0.7191407,0.429259
1.5922897,3.5607665,3.3513231
0.016704453,0.16292611,0.051717952
0.0037136376,0.15698528,0.005171795
2.2702782,3.2034943,2.8238
0.7625153,1.4466213,0.9309231
0.2472756,0.5067519,0.33616668
1.0683546,1.8493484,1.4998206
0.14043799,0.47242257,0.27410513
0.536181,0.93199503,0.5430385
0.29577494,0.795158,0.25341797
1.854223,2.8695614,2.0066564
0.3997891,0.7596356,0.64647436
0.047634315,0.57043475,0.3103077
1.0045635,1.5812176,1.1533103
-0.005254198,0.12300202,0.051717952
0.5236906,1.1980139,0.8895488
2.2775116,3.2329671,2.7875977
0.48078567,1.2238355,0.8171436
0.0068839453,0.18290614,0.015515385
1.1186604,1.8563011,1.5101641
0.15936996,0.40108675,0.18101282
0.30085722,0.56541604,0.34651026
0.073370084,0.38991937,0.25858974
0.80169475,1.5612195,1.5308514
0.3391033,0.6556055,0.48097694
0.25185594,0.6400166,0.6413026
0.089563996,0.37684238,0.16032565
0.09738767,0.45753106,0.3206513
0.5524984,1.0856082,0.89472055
0.122661084,0.39705327,0.14481026
0.7213811,1.2661656,1.0291872
1.5728575,2.4352639,2.120436
1.319243,1.9963803,1.386041
0.58070457,1.0158818,0.88437694
0.20827667,0.46957126,0.33099487
1.2128232,2.089473,1.4170718
1.1591188,2.036212,1.7015206
0.93760395,1.6259471,1.137795
1.2875156,3.3744783,2.3531668
0.030876618,0.32877812,0.04137436
0.65028185,1.1160225,0.8895488
2.07756,2.9629576,2.6117566
0.004185181,0.13428259,0.015515385
0.0067682303,0.09429288,0.04137436
0.013388995,0.17153192,0.056889746
0.670317,1.3711485,1.086077
1.0121466,1.5933774,1.1791693
0.019625654,0.18903558,0.06723334
